from_code,from_label,to_code,to_label,count,avg_time_in_source_years,median_time_in_source_years,pct_university,transition_probability,from_isco,to_isco,mobility_direction
3113.1,electrical engineering technician,3119.8,industrial engineering technician,3,,,,0.0155,3,3,lateral
3412.4.11,residential home adult care worker,3423.2.1,leisure attendant,3,,,,0.0021,3,3,lateral
1221.3.2.1,sales manager,2144.1,mechanical engineer,3,,,,0.0012,1,2,downward
2635.2,social pedagogue,2264.2,physiotherapist,3,,,,0.0009,2,2,lateral
1321.2.1,industrial production manager,2433.6,technical sales representative,3,,,,0.0028,1,2,downward
5414.1,security guard,6130.2,mixed farmer,3,,,,0.0003,5,6,downward
7123.2,plasterer,3123.1.4,concrete finisher supervisor,3,,,,0.0009,7,3,upward
9333.4,mover,2621.1,archivist,3,,,,0.0,9,2,upward
3257.5,occupational health and safety inspector,5244.1,call centre agent,3,,,,0.0105,3,5,downward
9313.1,building construction worker,2355.3,dance teacher,3,,,,0.0001,9,2,upward
8211.3,mechatronics assembler,3343.4,management assistant,3,,,,0.0061,8,3,upward
7411.1.4,solar energy technician,4323.9,move coordinator,3,,,,0.0075,7,4,upward
3255.1,massage therapist,5120.1,cook,3,,,,0.006,3,5,downward
9621.2,hotel porter,7115.1,carpenter,3,,,,0.0004,9,7,upward
9412.2,kitchen porter,4212.3,casino cashier,3,,,,0.0001,9,4,upward
4120.1,secretary,2422.1,civil service administrative officer,3,,,,0.0008,4,2,upward
1321.2.1,industrial production manager,7223.4,computer numerical control machine operator,3,,,,0.0028,1,7,downward
1221.3.1,destination manager,3341.4,contact centre supervisor,3,,,,0.0031,1,3,downward
9313.1,building construction worker,2151.1,electrical engineer,3,,,,0.0001,9,2,upward
5212.1,street food vendor,8183.3,cylinder filler,3,,,,0.0011,5,8,downward
9329.1,factory hand,7233.10,marine mechanic,3,,,,0.0002,9,7,upward
3311.2.4.1,securities underwriter,2412.6,investment adviser,3,,,,0.0556,3,2,upward
7322.1,digital printer,7321.1,prepress technician,3,,,,0.0231,7,7,lateral
7212.4,welding coordinator,7214.3,structural ironworker,3,,,,0.0588,7,7,lateral
5142.6,manicurist,5142.11,tanning consultant,3,,,,0.006,5,5,lateral
3341.4,contact centre supervisor,1324.3,logistics and distribution manager,3,,,,0.0009,3,1,upward
7411.1.1.2,industrial electrician,7223.4.5,metal sawing machine operator,3,,,,0.0101,7,7,lateral
4312.1,auditing clerk,1219.4,department manager,3,,,,0.0118,4,1,upward
8211.3,mechatronics assembler,3111.1,chemistry technician,3,,,,0.0061,8,3,upward
3432.1.1,interior planner,7123.2,plasterer,3,,,,0.0115,3,7,downward
2431.12,membership manager,3423.2,fitness instructor,3,,,,0.0012,2,3,downward
1120.3,chief executive officer,3334.1,housing manager,3,,,,0.0006,1,3,downward
5132.1,bartender,4323.9,move coordinator,3,,,,0.0034,5,4,upward
8160.24,dairy processing operator,7112.1,bricklayer,3,,,,0.0068,8,7,upward
8342.6,road construction worker,8160.24,dairy processing operator,3,,,,0.0024,8,8,lateral
2330.1,secondary school teacher,2511.7,green ict consultant,3,,,,0.0024,2,2,lateral
4132.1,data entry clerk,2431.12,membership manager,3,,,,0.0017,4,2,upward
7422.4,radio technician,5153.1,building caretaker,3,,,,0.0102,7,5,upward
3119.16,quality engineering technician,3213.1,pharmacy assistant,3,,,,0.0019,3,3,lateral
2412.4,financial planner,5141.1,hairdresser,3,,,,0.0018,2,5,downward
5223.4,sales assistant,3252.1,medical records clerk,3,,,,0.0001,5,3,upward
9621.1,doorman/doorwoman,3252.1,medical records clerk,3,,,,0.0006,9,3,upward
2320.1,vocational teacher,2431.12,membership manager,3,,,,0.0021,2,2,lateral
1439.4,garage manager,2144.1.3,automotive engineer,3,,,,0.0084,1,2,downward
1330.5,ict operations manager,1120.3,chief executive officer,3,,,,0.0189,1,1,lateral
3434.1.2,pastry chef,5223.4,sales assistant,3,,,,0.06,3,5,downward
5311.1.4,nanny,7512.5,pastry maker,3,,,,0.006,5,7,downward
5223.4,sales assistant,8131.7,fermenter operator,3,,,,0.0001,5,8,downward
1219.6,project manager,1324.3.1.5,road transport division manager,3,,,,0.0004,1,1,lateral
3257.5.1,healthcare inspector,1343.1,elderly home manager,3,,,,0.0244,3,1,upward
2634.2,psychologist,2423.3,human resources officer,3,,,,0.0047,2,2,lateral
3341.4,contact centre supervisor,3258.2,paramedic in emergency responses,3,,,,0.0009,3,3,lateral
3334.5,real estate manager,3323.2,purchaser,3,,,,0.0056,3,3,lateral
2356.1,ict trainer,2149.2.4,design engineer,3,,,,0.0319,2,2,lateral
5223.7,specialised seller,3254.1,optician,3,,,,0.0008,5,3,upward
7131.1,construction painter,8211.5.3,motor vehicle parts assembler,3,,,,0.007,7,8,downward
2641.4.4,technical communicator,2433.6,technical sales representative,3,,,,0.0022,2,2,lateral
2149.2.8,research engineer,3114.1.4,instrumentation engineering technician,3,,,,0.0056,2,3,downward
3114.1.4,instrumentation engineering technician,3341.7,office manager,3,,,,0.0152,3,3,lateral
9412.1,kitchen assistant,2141.8,maintenance and repair engineer,3,,,,0.0002,9,2,upward
3141.1,biotechnical technician,3213.1,pharmacy assistant,3,,,,0.0145,3,3,lateral
7512.1,baker,1120.3,chief executive officer,3,,,,0.003,7,1,upward
5141.1,hairdresser,5245.1,fuel station specialised seller,3,,,,0.0012,5,5,lateral
2635.3.6,community social worker,3313.2,bookkeeper,3,,,,0.005,2,3,downward
4110.1,office clerk,7232.5,aircraft maintenance technician,3,,,,0.0002,4,7,downward
7223.4.5,metal sawing machine operator,5164.3,animal shelter worker,3,,,,0.0001,7,5,upward
1211.1,financial manager,2411.1.7,financial auditor,3,,,,0.0037,1,2,downward
3434.1.1,head chef,4110.1,office clerk,3,,,,0.0023,3,4,downward
2412.7,investment fund manager,3311.2.4.1,securities underwriter,3,,,,0.0612,2,3,downward
0110.10,lieutenant,8322.7,taxi driver,3,,,,0.0044,1,8,downward
5223.4,sales assistant,3423.3,horse riding instructor,3,,,,0.0001,5,3,upward
2431.11,market research analyst,1219.4,department manager,3,,,,0.0106,2,1,upward
5152.2,domestic housekeeper,3122.4.8,machine operator supervisor,3,,,,0.0006,5,3,upward
8160.34,food production operator,3112.1,civil engineering technician,3,,,,0.0002,8,3,upward
1221.3.2.1,sales manager,5223.7.20,furniture specialised seller,3,,,,0.0012,1,5,downward
4110.1,office clerk,2433.4,sales engineer,3,,,,0.0002,4,2,upward
4110.1,office clerk,9623.1,meter reader,3,,,,0.0002,4,9,downward
5311.1,child care worker,5111.2.1,flight attendant,3,,,,0.0014,5,5,lateral
1431.3,sport facility manager,3422.3,sports coach,3,,,,0.0147,1,3,downward
3422.3,sports coach,1120.3,chief executive officer,3,,,,0.0128,3,1,upward
4416.1,human resources assistant,2359.8,educational counsellor,3,,,,0.0011,4,2,upward
7543.9,product quality controller,5132.1,bartender,3,,,,0.0007,7,5,upward
3435.25.5,stage technician,7322.1,digital printer,3,,,,0.0349,3,7,downward
3422.4.6,swimming teacher,4412.2,postman/postwoman,3,,,,0.0236,3,4,downward
5153.1.2,house sitter,1213.5.1,branch manager,3,,,,0.0003,5,1,upward
5246.1,food service worker,3434.1.1,head chef,3,,,,0.0029,5,3,upward
9412.2,kitchen porter,3113.1,electrical engineering technician,3,,,,0.0001,9,3,upward
2431.8,customer experience manager,1219.6,project manager,3,,,,0.033,2,1,upward
5244.1,call centre agent,3435.1,assistant stage director,3,,,,0.0002,5,3,upward
3112.1.11,road maintenance technician,7223.4.5,metal sawing machine operator,3,,,,0.0111,3,7,downward
2512.6,cloud architect,3341.7,office manager,3,,,,0.0337,2,3,downward
1439.5,laundry and dry cleaning manager,5141.1,hairdresser,3,,,,0.004,1,5,downward
3343.4,management assistant,3258.2,paramedic in emergency responses,3,,,,0.0002,3,3,lateral
5230.1,cashier,9212.4,livestock worker,3,,,,0.0004,5,9,downward
1211.1,financial manager,3312.5,loan officer,3,,,,0.0037,1,3,downward
1111.1,city councillor,7125.1,plate glass installer,3,,,,0.0035,1,7,downward
5223.7.35,textile specialised seller,5222.1.1,checkout supervisor,3,,,,0.0021,5,5,lateral
3213.1,pharmacy assistant,5142.1,aesthetician,3,,,,0.0057,3,5,downward
0210.2,sergeant,7132.3,transport equipment painter,3,,,,0.0194,2,7,downward
2320.1,vocational teacher,7132.3,transport equipment painter,3,,,,0.0021,2,7,downward
9111.1,domestic cleaner,3411.8,private detective,3,,,,0.0,9,3,upward
9312.1,civil engineering worker,8157.1,laundry worker,3,,,,0.0004,9,8,upward
5153.1,building caretaker,3412.4.11,residential home adult care worker,3,,,,0.0014,5,3,upward
3111.1,chemistry technician,7113.1,stonemason,3,,,,0.0006,3,7,downward
3115.1.4,automotive engineering technician,7233.7,industrial machinery mechanic,3,,,,0.0423,3,7,downward
7233.7,industrial machinery mechanic,8219.2,bicycle assembler,3,,,,0.001,7,8,downward
2423.3,human resources officer,4120.1,secretary,3,,,,0.0035,2,4,downward
5223.7.6,bookshop specialised seller,5311.1,child care worker,3,,,,0.0195,5,5,lateral
9334.1,shelf filler,1321.2,manufacturing manager,3,,,,0.0001,9,1,upward
3312.5,loan officer,4212.5,gaming dealer,3,,,,0.0062,3,4,downward
7113.1,stonemason,5322.1,home care aide,3,,,,0.0242,7,5,upward
3343.4,management assistant,3435.16,prompter,3,,,,0.0002,3,3,lateral
2352.1,special educational needs teacher,3412.4.11,residential home adult care worker,3,,,,0.0092,2,3,downward
2432.9,public relations officer,9334.1,shelf filler,3,,,,0.0148,2,9,downward
5223.4,sales assistant,2651.9,sculptor,3,,,,0.0001,5,2,upward
2411.1,accountant,1219.7,quality services manager,3,,,,0.002,2,1,upward
3332.2,event manager,2166.7,digital media designer,3,,,,0.0025,3,2,upward
2221.3,specialist nurse,3343.1,administrative assistant,3,,,,0.0012,2,3,downward
3333.1,employment agent,1321.2.3,operations manager,3,,,,0.0019,3,1,upward
8160.34,food production operator,2643.2,interpreter,3,,,,0.0002,8,2,upward
9121.2,wearing apparel presser,3343.4,management assistant,3,,,,0.0101,9,3,upward
2412.4,financial planner,3311.2.4,securities broker,3,,,,0.0018,2,3,downward
2654.3.2,video and motion picture producer,2632.1.2,media scientist,3,,,,0.0101,2,2,lateral
3332.2,event manager,2432.9.1,spokesperson,3,,,,0.0025,3,2,upward
3342.2,legal administrative assistant,4416.1,human resources assistant,3,,,,0.006,3,4,downward
2151.1,electrical engineer,1219.4,department manager,3,,,,0.0073,2,1,upward
1321.2.3,operations manager,1420.3,sales account manager,3,,,,0.0039,1,1,lateral
5321.1,healthcare assistant,3257.5.1,healthcare inspector,3,,,,0.0003,5,3,upward
2359.8,educational counsellor,2643.2,interpreter,3,,,,0.0229,2,2,lateral
3334.3,real estate agent,9214.1,garden labourer,3,,,,0.0037,3,9,downward
2433.6,technical sales representative,3118.3.4,civil drafter,3,,,,0.0006,2,3,downward
1221.3.2.1,sales manager,2641.4.4,technical communicator,3,,,,0.0012,1,2,downward
1219.4,department manager,2431.4,brand manager,3,,,,0.0008,1,2,downward
9313.1,building construction worker,5223.7.20,furniture specialised seller,3,,,,0.0001,9,5,upward
1420.3,sales account manager,5142.11,tanning consultant,3,,,,0.0007,1,5,downward
1431.3,sport facility manager,4110.1,office clerk,3,,,,0.0147,1,4,downward
8322.7,taxi driver,3321.1,insurance broker,3,,,,0.0005,8,3,upward
1349.17,medical laboratory manager,2145.1.2,brewmaster,3,,,,0.0158,1,2,downward
1330.2,chief information officer,3511.1,data centre operator,3,,,,0.0071,1,3,downward
9333.4,mover,2433.2,medical sales representative,3,,,,0.0,9,2,upward
3321.1,insurance broker,3251.1,dental chairside assistant,3,,,,0.0091,3,3,lateral
2141.4,industrial engineer,1219.7,quality services manager,3,,,,0.0121,2,1,upward
1219.6,project manager,3142.1,agricultural technician,3,,,,0.0004,1,3,downward
5322.1,home care aide,2421.1,business analyst,3,,,,0.0002,5,2,upward
4321.1,inventory coordinator,8131.2.2,lacquer maker,3,,,,0.0011,4,8,downward
3341.7,office manager,7511.1,butcher,3,,,,0.0008,3,7,downward
8211.5.3,motor vehicle parts assembler,5223.7.12,cosmetics and perfume specialised seller,3,,,,0.0003,8,5,upward
2320.1,vocational teacher,9621.2,hotel porter,3,,,,0.0021,2,9,downward
9412.1,kitchen assistant,5223.2,motor vehicles parts advisor,3,,,,0.0002,9,5,upward
1431.1,cultural facilities manager,2635.2,social pedagogue,3,,,,0.0142,1,2,downward
3115.1.11,mechatronics engineering technician,7222.5,tool and die maker,3,,,,0.0222,3,7,downward
5153.1.2,house sitter,7532.2,clothing cutter,3,,,,0.0003,5,7,downward
5244.1,call centre agent,9629.1,advertising installer,3,,,,0.0002,5,9,downward
2152.1.5,medical device engineer,2149.2.7,quality engineer,3,,,,0.0536,2,2,lateral
3112.1.7,fire protection technician,7119.1,construction scaffolder,3,,,,0.0122,3,7,downward
1324.3,logistics and distribution manager,5223.2,motor vehicles parts advisor,3,,,,0.0022,1,5,downward
8332.2,cargo vehicle driver,9621.1,doorman/doorwoman,3,,,,0.0003,8,9,downward
7543.7.2,consumer goods inspector,4412.2,postman/postwoman,3,,,,0.0153,7,4,upward
2310.1,higher education lecturer,5151.1,hotel butler,3,,,,0.0012,2,5,downward
1219.6,project manager,3412.4.4,disability support worker,3,,,,0.0004,1,3,downward
5414.1,security guard,5223.7.31,shoe and leather accessories specialised seller,3,,,,0.0003,5,5,lateral
7211.1,foundry operative,7544.1,pest management worker,3,,,,0.0017,7,7,lateral
1111.1,city councillor,9311.1,mining assistant,3,,,,0.0035,1,9,downward
4211.1,bank teller,5111.2.1,flight attendant,3,,,,0.0027,4,5,downward
2141.8,maintenance and repair engineer,1321.2,manufacturing manager,3,,,,0.007,2,1,upward
9213.1,crop production worker,7119.3,manufactured wooden building assembler,3,,,,0.0006,9,7,upward
3343.1,administrative assistant,4313.1,payroll clerk,3,,,,0.0017,3,4,downward
3257.3,food safety inspector,9334.1,shelf filler,3,,,,0.0484,3,9,downward
2359.7,e-learning developer,2422.12.4,education policy officer,3,,,,0.1364,2,2,lateral
1223.1,product manager,1221.3.2.1.5,aftersales service manager,3,,,,0.0017,1,1,lateral
3122.4.8,machine operator supervisor,7222.5,tool and die maker,3,,,,0.0029,3,7,downward
1321.2.1,industrial production manager,7311.3,optical instrument repairer,3,,,,0.0028,1,7,downward
5120.1,cook,9311.1,mining assistant,3,,,,0.0006,5,9,downward
5223.7.7,building materials specialised seller,5223.7.37,toys and games specialised seller,3,,,,0.0073,5,5,lateral
5321.1,healthcare assistant,3431.1,photographer,3,,,,0.0003,5,3,upward
7223.4.5,metal sawing machine operator,5419.2,civil enforcement officer,3,,,,0.0001,7,5,upward
4223.1,telephone switchboard operator,4131.1,typist,3,,,,0.0016,4,4,lateral
2310.1.5,assistant lecturer,9111.1,domestic cleaner,3,,,,0.0009,2,9,downward
5419.1,aircraft marshaller,7223.4.5,metal sawing machine operator,3,,,,0.0462,5,7,downward
2355.3,dance teacher,4110.1,office clerk,3,,,,0.03,2,4,downward
3323.2,purchaser,1411.1,accommodation manager,3,,,,0.0023,3,1,upward
9312.1,civil engineering worker,8342.1,bulldozer operator,3,,,,0.0004,9,8,upward
1223.1,product manager,2144.1.5,engine designer,3,,,,0.0017,1,2,downward
2654.1,art director,2433.6,technical sales representative,3,,,,0.0087,2,2,lateral
9122.1,vehicle cleaner,7126.4,heating technician,3,,,,0.0009,9,7,upward
3423.2.4,sport therapist,2422.12.13,recreation policy officer,3,,,,0.0312,3,2,upward
2149.6,commissioning engineer,1219.6,project manager,3,,,,0.0059,2,1,upward
5223.4,sales assistant,2656.3,presenter,3,,,,0.0001,5,2,upward
2634.2.2,educational psychologist,2352.1,special educational needs teacher,3,,,,0.0303,2,2,lateral
2433.6,technical sales representative,2514.2,ict application developer,3,,,,0.0006,2,2,lateral
7323.1,bindery operator,9111.1,domestic cleaner,3,,,,0.0375,7,9,downward
2330.1,secondary school teacher,2432.7,political party agent,3,,,,0.0024,2,2,lateral
5212.1,street food vendor,3255.1,massage therapist,3,,,,0.0011,5,3,upward
8160.34,food production operator,2412.4,financial planner,3,,,,0.0002,8,2,upward
6121.3,horse breeder,3343.4,management assistant,3,,,,0.075,6,3,upward
5163.1,cemetery attendant,4412.2,postman/postwoman,3,,,,0.0152,5,4,upward
3353.2,social security officer,5223.4,sales assistant,3,,,,0.0248,3,5,downward
5419.2,civil enforcement officer,3343.4,management assistant,3,,,,0.0169,5,3,upward
5141.1,hairdresser,3412.4.11,residential home adult care worker,3,,,,0.0012,5,3,upward
5244.1,call centre agent,2632.6,sociologist,3,,,,0.0002,5,2,upward
5244.1,call centre agent,8343.4,production plant crane operator,3,,,,0.0002,5,8,downward
4323.9,move coordinator,9215.1,forest worker,3,,,,0.0014,4,9,downward
2522.1,ict system administrator,1420.3,sales account manager,3,,,,0.0058,2,1,upward
1321.2.3,operations manager,3123.1,construction general supervisor,3,,,,0.0039,1,3,downward
8160.34,food production operator,8122.3,coating machine operator,3,,,,0.0002,8,8,lateral
1219.6,project manager,3116.1,chemical engineering technician,3,,,,0.0004,1,3,downward
2635.2,social pedagogue,3412.2,legal guardian,3,,,,0.0009,2,3,downward
2149.13,patent engineer,3343.4,management assistant,3,,,,0.15,2,3,downward
2149.13,patent engineer,2310.1.5,assistant lecturer,3,,,,0.15,2,2,lateral
6121.4,pig breeder,9333.4,mover,3,,,,0.0429,6,9,downward
3321.1,insurance broker,4120.1,secretary,3,,,,0.0091,3,4,downward
2631.2.1,business economics researcher,1120.3,chief executive officer,3,,,,0.0115,2,1,upward
2642.1.7,critic,2641.4.4,technical communicator,3,,,,0.4286,2,2,lateral
3432.1,interior designer,2654.1,art director,3,,,,0.0173,3,2,upward
9329.1,factory hand,3423.1,activity leader,3,,,,0.0002,9,3,upward
2421.2,business consultant,3312.3,credit manager,3,,,,0.002,2,3,downward
1412.1,restaurant manager,7231.8,vehicle maintenance attendant,3,,,,0.0028,1,7,downward
3334.2,property acquisitions manager,7115.1,carpenter,3,,,,0.0066,3,7,downward
3412.2,legal guardian,2611.1,lawyer,3,,,,0.0545,3,2,upward
2149.2.8,research engineer,1219.4,department manager,3,,,,0.0056,2,1,upward
2511.7,green ict consultant,2431.15,product and services manager,3,,,,0.004,2,2,lateral
2643.4,linguist,2330.1,secondary school teacher,3,,,,0.05,2,2,lateral
3343.4,management assistant,4323.17,taxi controller,3,,,,0.0002,3,4,downward
3343.1,administrative assistant,7214.3,structural ironworker,3,,,,0.0017,3,7,downward
5120.1,cook,2432.3,fundraising manager,3,,,,0.0006,5,2,upward
4416.1,human resources assistant,4221.8,travel consultant,3,,,,0.0011,4,4,lateral
4221.8,travel consultant,5223.4,sales assistant,3,,,,0.0345,4,5,downward
9334.1,shelf filler,7543.10,product quality inspector,3,,,,0.0001,9,7,upward
2635.3.6,community social worker,9621.1,doorman/doorwoman,3,,,,0.005,2,9,downward
3112.10,surveying technician,1324.3,logistics and distribution manager,3,,,,0.0186,3,1,upward
3115.1.4,automotive engineering technician,3122.3.5,motor vehicle assembly supervisor,3,,,,0.0423,3,3,lateral
3111.1,chemistry technician,3116.1.2,chemical manufacturing quality technician,3,,,,0.0006,3,3,lateral
1223.1,product manager,2132.2,agronomist,3,,,,0.0017,1,2,downward
4132.1,data entry clerk,7322.1,digital printer,3,,,,0.0017,4,7,downward
5223.7.12,cosmetics and perfume specialised seller,1412.1,restaurant manager,3,,,,0.0059,5,1,upward
3141.1,biotechnical technician,7223.4.5,metal sawing machine operator,3,,,,0.0145,3,7,downward
5142.1,aesthetician,5111.2.1,flight attendant,3,,,,0.0022,5,5,lateral
5141.1,hairdresser,5142.11,tanning consultant,3,,,,0.0012,5,5,lateral
2431.10.2,ebusiness manager,2513.3,user interface designer,3,,,,0.003,2,2,lateral
7231.8,vehicle maintenance attendant,3411.8,private detective,3,,,,0.0003,7,3,upward
3111.1,chemistry technician,5245.1,fuel station specialised seller,3,,,,0.0006,3,5,downward
9629.5,laundromat attendant,5152.2,domestic housekeeper,3,,,,0.0025,9,5,upward
2412.4,financial planner,2422.1,civil service administrative officer,3,,,,0.0018,2,2,lateral
4226.1,receptionist,3435.8,extra,3,,,,0.0147,4,3,upward
7536.2,shoemaker,9329.1,factory hand,3,,,,0.0508,7,9,downward
4412.2,postman/postwoman,3240.2,veterinary technician,3,,,,0.0002,4,3,upward
5223.7.22,jewellery and watches specialised seller,7313.1.2,goldsmith,3,,,,0.0161,5,7,downward
9312.1,civil engineering worker,5223.7.4,bakery specialised seller,3,,,,0.0004,9,5,upward
2655.1,actor/actress,4120.1,secretary,3,,,,0.0063,2,4,downward
8342.1,bulldozer operator,9214.1,garden labourer,3,,,,0.0811,8,9,downward
2432.9,public relations officer,3341.7,office manager,3,,,,0.0148,2,3,downward
1219.4,department manager,1324.3.2,import export manager,3,,,,0.0008,1,1,lateral
4311.2,sales support assistant,5113.1,tourist guide,3,,,,0.0007,4,5,downward
5223.7.25,motor vehicles specialised seller,9612.1,recycling worker,3,,,,0.0023,5,9,downward
8332.2,cargo vehicle driver,5152.2,domestic housekeeper,3,,,,0.0003,8,5,upward
5412.1,police officer,0110.2,armed forces officer,3,,,,0.0357,5,1,upward
2330.1,secondary school teacher,1330.7,ict project manager,3,,,,0.0024,2,1,upward
2514.1,ict application configurator,1223.1,product manager,3,,,,0.125,2,1,upward
3343.1,administrative assistant,9412.1,kitchen assistant,3,,,,0.0017,3,9,downward
7122.4,tile fitter,7126.4,heating technician,3,,,,0.0025,7,7,lateral
7321.1,prepress technician,7322.1,digital printer,3,,,,0.009,7,7,lateral
8342.6,road construction worker,7232.5,aircraft maintenance technician,3,,,,0.0024,8,7,upward
7232.5,aircraft maintenance technician,9312.1,civil engineering worker,3,,,,0.0288,7,9,downward
3253.1,community health worker,7543.9,product quality controller,3,,,,0.0062,3,7,downward
9412.1,kitchen assistant,1330.7,ict project manager,3,,,,0.0002,9,1,upward
8160.34,food production operator,5223.7.27,orthopaedic supplies specialised seller,3,,,,0.0002,8,5,upward
4416.1,human resources assistant,5414.1,security guard,3,,,,0.0011,4,5,downward
2635.3,social worker,4221.5,tour operator representative,3,,,,0.0005,2,4,downward
1221.3.2.1,sales manager,5141.1,hairdresser,3,,,,0.0012,1,5,downward
3112.10,surveying technician,5223.4,sales assistant,3,,,,0.0186,3,5,downward
1212.2,human resources manager,2264.2,physiotherapist,3,,,,0.0012,1,2,downward
3521.1,audio-visual technician,5244.1,call centre agent,3,,,,0.0233,3,5,downward
9312.1,civil engineering worker,2142.1,civil engineer,3,,,,0.0004,9,2,upward
4412.2,postman/postwoman,4323.11,port coordinator,3,,,,0.0002,4,4,lateral
4312.6,property assistant,3342.2,legal administrative assistant,3,,,,0.0084,4,3,upward
7422.7,telecommunications technician,2514.4,numerical tool and process control programmer,3,,,,0.0044,7,2,upward
1324.8,supply chain manager,4323.6,freight transport dispatcher,3,,,,0.0092,1,4,downward
4323.6,freight transport dispatcher,1219.6,project manager,3,,,,0.0036,4,1,upward
4120.1,secretary,2634.2,psychologist,3,,,,0.0008,4,2,upward
9213.1,crop production worker,3421.1,professional athlete,3,,,,0.0006,9,3,upward
2635.3,social worker,5164.1.2,kennel worker,3,,,,0.0005,2,5,downward
5322.1,home care aide,3321.1,insurance broker,3,,,,0.0002,5,3,upward
3359.6,gaming inspector,7233.7,industrial machinery mechanic,3,,,,0.0008,3,7,downward
2433.4,sales engineer,7543.9,product quality controller,3,,,,0.0047,2,7,downward
1212.2,human resources manager,2641.4.4,technical communicator,3,,,,0.0012,1,2,downward
1411.1,accommodation manager,2320.1,vocational teacher,3,,,,0.0049,1,2,downward
7115.1,carpenter,1219.4,department manager,3,,,,0.0024,7,1,upward
2320.1,vocational teacher,2511.1,computer scientist,3,,,,0.0021,2,2,lateral
8322.7,taxi driver,2512.4,software developer,3,,,,0.0005,8,2,upward
9111.1,domestic cleaner,1345.1.8,secondary school head teacher,3,,,,0.0,9,1,upward
3423.2,fitness instructor,6113.5,landscape gardener,3,,,,0.0029,3,6,downward
4120.1,secretary,0210.2,sergeant,3,,,,0.0008,4,2,upward
1219.6,project manager,2356.1,ict trainer,3,,,,0.0004,1,2,downward
5322.1,home care aide,2411.1.12,tax advisor,3,,,,0.0002,5,2,upward
1222.1.2,public relations manager,2654.1,art director,3,,,,0.0065,1,2,downward
3332.2,event manager,5414.1,security guard,3,,,,0.0025,3,5,downward
2412.2,corporate banking adviser,9621.1,doorman/doorwoman,3,,,,0.0097,2,9,downward
5141.1,hairdresser,4311.2,sales support assistant,3,,,,0.0012,5,4,upward
9312.1.4,road marker,9412.2,kitchen porter,3,,,,0.0182,9,9,lateral
3422.4.6,swimming teacher,5223.4,sales assistant,3,,,,0.0236,3,5,downward
2142.1.2,construction engineer,7411.1.1.1,domestic electrician,3,,,,0.0201,2,7,downward
5223.7,specialised seller,3334.2,property acquisitions manager,3,,,,0.0008,5,3,upward
3313.1,accounting assistant,3513.2,ict network technician,3,,,,0.0044,3,3,lateral
9111.1,domestic cleaner,2651.4,ceramicist,3,,,,0.0,9,2,upward
9333.4,mover,2512.3,software architect,3,,,,0.0,9,2,upward
1323.1,construction manager,7212.3,welder,3,,,,0.0018,1,7,downward
5230.1,cashier,8342.6,road construction worker,3,,,,0.0004,5,8,downward
7321.1,prepress technician,2166.9,graphic designer,3,,,,0.009,7,2,upward
5141.1,hairdresser,4132.1,data entry clerk,3,,,,0.0012,5,4,upward
4212.5,gaming dealer,5132.1,bartender,3,,,,0.0047,4,5,downward
9334.1,shelf filler,3432.1,interior designer,3,,,,0.0001,9,3,upward
5120.1,cook,2652.3,musician,3,,,,0.0006,5,2,upward
2310.1.5,assistant lecturer,1212.2,human resources manager,3,,,,0.0009,2,1,upward
8143.8,paper stationery machine operator,7231.8,vehicle maintenance attendant,3,,,,0.0105,8,7,upward
3313.2,bookkeeper,2431.3,advertising specialist,3,,,,0.0007,3,2,upward
4110.1,office clerk,2262.1,pharmacist,3,,,,0.0002,4,2,upward
1213.5.1,branch manager,5120.1,cook,3,,,,0.0028,1,5,downward
2641.4.4,technical communicator,2352.1.3,learning support teacher,3,,,,0.0022,2,2,lateral
1219.7,quality services manager,2519.6,ict test analyst,3,,,,0.0042,1,2,downward
2359.8,educational counsellor,2635.3.11,employment support worker,3,,,,0.0229,2,2,lateral
3423.2,fitness instructor,5223.7.35,textile specialised seller,3,,,,0.0029,3,5,downward
1221.3.2.1.5,aftersales service manager,2511.7,green ict consultant,3,,,,0.0066,1,2,downward
7422.7,telecommunications technician,1321.2.3,operations manager,3,,,,0.0044,7,1,upward
5113.1,tourist guide,4221.4,tourist information officer,3,,,,0.007,5,4,upward
2269.6,podiatrist,4412.2,postman/postwoman,3,,,,0.0448,2,4,downward
2635.3.11,employment support worker,4416.1,human resources assistant,3,,,,0.0244,2,4,downward
1221.3.2.1,sales manager,3313.1,accounting assistant,3,,,,0.0012,1,3,downward
2431.10.2,ebusiness manager,1221.6,tourism product manager,3,,,,0.003,2,1,upward
2431.15,product and services manager,2519.2,ict auditor manager,3,,,,0.0063,2,2,lateral
9214.1,garden labourer,3112.1,civil engineering technician,3,,,,0.0002,9,3,upward
4211.1,bank teller,4321.1.4,raw materials warehouse specialist,3,,,,0.0027,4,4,lateral
1213.5.1,branch manager,2412.4,financial planner,3,,,,0.0028,1,2,downward
3313.2,bookkeeper,1222.1,communication manager,3,,,,0.0007,3,1,upward
7411.1.1.1,domestic electrician,3113.1,electrical engineering technician,3,,,,0.0051,7,3,upward
2149.2.7,quality engineer,2330.1,secondary school teacher,3,,,,0.0027,2,2,lateral
8142.3,compression moulding machine operator,5312.1,early years teaching assistant,3,,,,0.0002,8,5,upward
9334.1,shelf filler,0210.2,sergeant,3,,,,0.0001,9,2,upward
2149.6,commissioning engineer,9412.2,kitchen porter,3,,,,0.0059,2,9,downward
